,hotel_name,published_date,rating,review,review_language,title,trip_date
480,Center Parcs Le Bois aux Daims,7 septembre 2018,2,"On se faisait une joie de nos vacances en famille mais quelle d\u00e9ception...Des l\u2019arriv\u00e9e une dame \u00e0 la r\u00e9ception mal aimable limite \u00e0 nous envoyer bouler pour nos questions.Ensuite d\u00e9couverte du cottage VIP... des miettes sur le sol des l\u2019entr\u00e9e, de la vaisselle sale ds le lave vaisselle, la baignoire pleine de salet\u00e9s, le fond des wc marron, le sol sale, les vitres ext\u00e9rieurs sales, des insectes \u00e9cras\u00e9s sur les murs... Deux wc mais un dont la chasse d\u2019eau fonctionne mal, la baignoire \u00e0 remous dont le syst\u00e8me de fermeture est cass\u00e9 (pratique... inutilisable!), le deuxi\u00e8me wc d\u00e9samorce le siphon du lave mains donc si vous allez vous laver les mains ds la salle de bains o\u00f9 sont les serviettes merci l\u2019odeur dans les wc...Ensuite, tout est fait pour vous faire casquer (et un maximum !) La restauration est hors de prix m\u00eame le Quick bcp plus cher qu \u00e0 l\u2019ext\u00e9rieur, le pain est industriel cher et de mauvaise qualit\u00e9, les pizzas vaste blague minuscules et peu garnies elles \u00e9taient infectes et hors de prix, le menu - de 3 ans \u00ab\u00a0gratuit\u00a0\u00bb (attention pas pour tout le monde juste pour les demi pension ou pension compl\u00e8te mais c\u2019est \u00e9crit nulle part) qui arrive glac\u00e9 au cottage,...Chaque activit\u00e9 co\u00fbte tr\u00e8s cher mais il n\u2019y a pas gd chose de gratuit pr s\u2019occuper... on paye pour finalement se sentir flouer...Et j\u2019en passe... c\u2019est une d\u00e9ception du d\u00e9but \u00e0 la fin, nous ne reviendrons pas c\u2019est certain et on ne fera pas de la pub...",fr,Extr\u00eamement d\u00e9\u00e7us ..., septembre 2018
481,Center Parcs Le Bois aux Daims,7 septembre 2018,5,"Cottage agr\u00e9able (Premium), propre et bien \u00e9quip\u00e9 avec vue les sur daims. S\u00e9jour reposant sans voiture. Aqua Mundo parfait pour les grands et les petits. Activit\u00e9s vari\u00e9es. Restauration correcte et service agr\u00e9able.",fr,Agr\u00e9able s\u00e9jour au vert, août 2018
482,Center Parcs Le Bois aux Daims,7 septembre 2018,2,"Cottage sale nous ayant oblig\u00e9 de faire une heure de m\u00e9nage en arrivant pour retirer poils, poussi\u00e8re et nourriture sous les lits. Le canap\u00e9 a une odeur suspecte.Le personnel est peu aimable. La piscine contient plus de clients que d\'eau. On sent que la recherche de rentabilit\u00e9 pr\u00e9domine, le client est un num\u00e9ro avec une carte de cr\u00e9dit.",fr,s\u00e9jour mitig\u00e9, juillet 2018
483,Center Parcs Le Bois aux Daims,7 septembre 2018,4,"Lieu s\u00e9curis\u00e9, beaucoup d\'activit\u00e9s (mais presque toutes payantes) Cottage VIP confortable, complet mais avec un petit manque d\'entretien exterieur et int\u00e9rieur. Le petit plus: le Supermarch\u00e9 sur le site ;-)Je recommande ce site ",fr,Tr\u00e8s bon s\u00e9jour mais..., septembre 2018
484,Center Parcs Le Bois aux Daims,5 septembre 2018,5,"Nous avons pass\u00e9 un tr\u00e8s bon s\u00e9jour avec notre fille de 15 mois. Nous sommes rest\u00e9s une semaine dans un logement VIP pour 2 personnes tout pr\u00e8s de l\'aqua Mundo. A l\'arriv\u00e9e dans notre cottage, il y avait un lit b\u00e9b\u00e9, une chaise haute, un matelas \u00e0 langer et une poussette. Tout est vraiment fait pour l\'accueil des tous petits. On a pris 2 cours de b\u00e9b\u00e9 nageur en d\u00e9but de s\u00e9jour, et le reste du temps nous sommes all\u00e9s une fois par jour \u00e0 la piscine. Nous avons lou\u00e9s 2 v\u00e9los et une poussyclette, ma fille a ador\u00e9. S\u00e9jour tr\u00e8s agr\u00e9able qui a permis de nous d\u00e9connecter de la routine &quot;m\u00e9tro, boulot, dodo&quot;. Nous reviendrons dans quelques ann\u00e9es quand notre fille aura atteint un age ou elle aura acc\u00e8s \u00e0 plus d\'activit\u00e9s (vers 4 ans).",fr,Super s\u00e9jour avec b\u00e9b\u00e9, août 2018
485,Center Parcs Le Bois aux Daims,5 septembre 2018,5,Le prix est un peu \u00e9lev\u00e9 mais la qualit\u00e9 est l\u00e0.D\u00e9connexion total avec le quotidien.Je recommande hors-saison si possible.Les piscines sont propre et tr\u00e8s diversifi\u00e9es.Les cottages sont sympa et la literie tr\u00e8s bonne.,fr,"Agr\u00e9able, relaxant et familliale", septembre 2018
486,Center Parcs Le Bois aux Daims,5 septembre 2018,3,Nous sommes venus du 31 ao\u00fbt au 02 septembre et avons pass\u00e9 un tr\u00e8s bon week-end.Cottage premium 895. Lit non faits \u00e0 l\'arriv\u00e9e. Malgr\u00e9 le d\u00e9dommagement de 40\u20ac c\'est bof car c\'\u00e9tait la raison pour laquelle nous avons pris premium. Bref.. Ce n\'est pas trop g\u00eanant encore.L\'aqua mundo est super. La rivi\u00e8re sauvage a \u00e9t\u00e9 le coin pr\u00e9f\u00e9r\u00e9 de notre fils de 9 ans.La pataugeoire est top pour les petits. Le coin plage super aussi avec les vagues qui se declenchent.Nous n\'avons pas fait d\'activit\u00e9s. Nous avons pr\u00e9f\u00e9r\u00e9 avoir un budget resto. Service delivery tr\u00e8s bien mais je regretge que la nourriture ne soit pas mise dans le r\u00e9frig\u00e9rateur. Nous avions \u00e9galement les viennoiseries le matin. J\'avais laiss\u00e9 le caddie devant histoire qu\'on ne nous r\u00e9veille pas mais non.. livr\u00e9s \u00e0 7h45 et r\u00e9veill\u00e9s par la porte. Nous avons test\u00e9 la cr\u00eaperie : ras. Par contre le restaurant buffet a un tr\u00e8s mauvais rapport qualit\u00e9 prix donc \u00e0 \u00e9viter.Le coeur animalier fait une bonne promenade mais difficile d\'y voir un animal.. Heureusement une personne du parc faisait une animation avec 2 personnes donc elle a sonn\u00e9 l c loche et nous avons eu la chance de voir daim et cerf..Parce que le gros point n\u00e9gatif c\'est que nous n\'avons pas vu un daim de tout notre week-end ! La zone ne convient pas ? Notre fils a observ\u00e9 matin midi et soir et rien rien rien quelle d\u00e9ception \u00e0 ce niveau l\u00e0 !Peut \u00eatre vaut il mieux \u00eatre plus loin du d\u00f4me ?? Mais mon mari est pmr (il marche mais difficilement) donc on fait quoi ? On paye en plus pour une voiturette ? A revoir..Mais sinon excellent moment mais l\'aquamundo ne ratrappe pas tout.. ,fr,Tr\u00e8s bon week-end ! , août 2018
487,Center Parcs Le Bois aux Daims,5 septembre 2018,5,"C est notre 3\u00e8me s\u00e9jour. Tout est fait pour faciliter la vie des parents. Les enfants s \u00e9clatent \u00e0 la piscine, dans les diff\u00e9rents espaces et toboggans. Le cottage est mieux pens\u00e9 que notre propre maison ! Un bonheur \u00e0 chaque fois. Merci au personnel qui est vraiment tr\u00e8s attentif. ",fr,"De la joie, comme d habitude !", août 2018
488,Center Parcs Le Bois aux Daims,5 septembre 2018,3,bien mais un peu cher pour une famille avec les petits enfants activit\u00e9s gratuites et non gratuites  que veulent faire tous les enfants qui sont attir\u00e9s par les diverses activit\u00e9s propos\u00e9es dans le parc et les locations de v\u00e9los en suppl\u00e9ment,fr,bien, août 2018
489,Center Parcs Le Bois aux Daims,3 septembre 2018,1,"Nous avons r\u00e9serv\u00e9 en juin un s\u00e9jour pour fin septembre, nous avons bien \u00e9t\u00e9 d\u00e9bit\u00e9s mais depuis aucune confirmation de r\u00e9servation. Nous sommes inquiets et il est impossible de les joindre (t\u00e9l\u00e9phone jamais dispo), d\u2019autant que sur l\u2019application notre num\u00e9ro de r\u00e9servation n\u2019est pas reconnue. Je trouve qu\u2019il y a vraiment un manque de s\u00e9rieux sauf pour d\u00e9biter les comptes il n\u2019y a pas de probl\u00e8me !!!! Notre s\u00e9jour est normalement dans 3 semaines mais nous ne pouvons m\u00eame pas r\u00e9server nos activit\u00e9s, alors tant pis nous garderons notre budget activit\u00e9 pour autre chose ailleurs !",fr,Aucune nouvelle de notre r\u00e9sa, septembre 2018
490,Center Parcs Le Bois aux Daims,4 septembre 2018,4,"Cottage propre ,parfait les daims \u00e9taient la . Par contre id\u00e9alement choisir l emplacement du cottage car sans v\u00e9lo ca devient sportif. Pas de ramassage petit train et location des v\u00e9los hors de prix pour une famille !! Apr\u00e8s tout est payant, il faut le savoir ... deux jours c est bien Apr\u00e8s ... a noter,  par forte chaleur les piscines sont bondees, ca devient vite d\u00e9sagr\u00e9able . ",fr,Moyen, août 2018
491,Center Parcs Le Bois aux Daims,4 septembre 2018,3,"Bois Aux Daims Nous avons pass\u00e9 un s\u00e9jour du 21 au 27 aout 2018 cottages 826 et 827 dans un cadre tr\u00e8s agr\u00e9able qu\u2019offre le parc. Les cottages sont tr\u00e8s bien con\u00e7us dans l\u2019ensemble avec quelques petites remarques. Peut \u00eatre pr\u00e9voir des ralentisseurs sur les routes car de nombreux v\u00e9hicules ne respectent pas les limitations.Nous \u00e9tions une famille de 10 personnes avec un logement de 6 et un logement de 4. Les familles nombreuses ne peuvent pas s\u2019offrir le restaurant tous les jours. Il serait bien de pr\u00e9voir un four traditionnel dans les logements. Nous avons du r\u00e9clamer quelques \u00e9l\u00e9ments vaisselle insuffisants pour 6 (que nous avons obtenu sans probl\u00e8me). Nous avons quand m\u00eame attendu 2 jours pour que l\u2019on nous remplace les piles de la t\u00e9l\u00e9commande (\u00e0 contr\u00f4ler entre 2 clients). Un parasol pour 2 c\u2019est  insuffisant pour une grande famille, nous avons eu beaucoup de chance et avons pu manger dehors. Concernant l\u2019ext\u00e9rieur nous vous informons que les m\u00e9gots de cigarette ne nous appartenaient pas. Dans le 826 il serait souhaitable que vous remettiez un pare douche dans salle d\u2019eau entr\u00e9e, cela \u00e9viterait beaucoup d\u2019\u00e9claboussures. Nous vous signalons que dans le 826 la chasse d\u2019eau du WC  des 2 chambres fuyait en permanence. Concernant les activit\u00e9s excessives en prix nous avons \u00e9t\u00e9 tr\u00e8s souvent d\u00e9\u00e7us par le mauvais fonctionnement de ces derni\u00e8res sans compter la frustration des enfants ne pouvant r\u00e9aliser celles ci qui ne fonctionnaient pas (bateaux \u00e9lectriques en panne, buggy en panne et tant d\u2019autres) Heureusement que nous avions les piscines pour occuper ces manques. A  ces manquements un tr\u00e8s grand bravo \u00e0 votre STAFF qui n\u2019a jamais perdu  patience, d\u2019une gentillesse \u00e0 tout moment des r\u00e9clamations permanentes. Ils ont fait ce qu\u2019ils ont pu pour nous remplacer  les activit\u00e9s mais \u00e0 notre avis n\u2019avaient pas tout pouvoir. Encore un grand merci \u00e0 eux. Concernant les r\u00e9servations des activit\u00e9s par application mobile impraticables. Les files d\u2019attente sont trop longues \u00e0 l\u2019accueil pour les r\u00e9servations \u00e9tant donn\u00e9 la fr\u00e9quentation. Ces petites critiques ne sont pas n\u00e9gatives mais agissent pour un meilleur fonctionnement.",fr,S\u00e9jour famille ludique, août 2018
492,Center Parcs Le Bois aux Daims,4 septembre 2018,4,Lieu tr\u00e8s agr\u00e9able et animations \u00e0 la hauteur. Nous avons surtout profit\u00e9 de l&quot;espace aquatique lors de notre court s\u00e9jour.La qualit\u00e9 des plats au  restaurant \u00e9tait malheureusement de qualit\u00e9 m\u00e9diocre. ,fr,Tr\u00e8s divertissant!, août 2018
493,Center Parcs Le Bois aux Daims,4 septembre 2018,2,"Nous avions r\u00e9serv\u00e9s pour 17h jusqu\u00e0 20h45, un jeudi. Surprise \u00e0 notre arriv\u00e9e un mot nous indiquant que l\'aquamundo ferme exceptionnellement \u00e0 19h45.Les enfants auraient bien voulu profiter de l\'heure en moins...Pas de d\u00e9dommagement pour cela... Ou qu\'ils fassent rentrer les gens \u00e0 16h dans ces cas l\u00e0.Pas cool.",fr,Malhonn\u00eate, août 2018
494,Center Parcs Le Bois aux Daims,2 septembre 2018,5,"relaxant, d\u00e9paysant, mon s\u00e9jour m\'a recharg\u00e9 les batterie pour la rentr\u00e9e, je compte bien y retourner pour la 3eme ann\u00e9e cons\u00e9cutive. Les activit\u00e9s sont vari\u00e9es et nous en apprennent plus sur les animaux par exemple",fr,S\u00e9jour juste parfait pour la 2eme ann\u00e9e, août 2018
495,Center Parcs Le Bois aux Daims,2 septembre 2018,4," Le concept et l\' \u00e9tablissement sont tr\u00e8s int\u00e9ressant et agr\u00e9able. Les cottages sont bien r\u00e9alis\u00e9s et confortables. Cependant, il faut d\u00e9velopper ou proposer, sur votre site, des activit\u00e9s ext\u00e9rieures (sortie v\u00e9los,  d\u00e9couverte de sites, etc....) car toutes les personnes ne sont pas adeptes de rester toute la journ\u00e9e dans l\'aqua mundo. ",fr,VIP, août 2018
496,Center Parcs Le Bois aux Daims,2 septembre 2018,5,Magnifique Centerparc. Tr\u00e8s beau cottage bien am\u00e9nag\u00e9 et tr\u00e8s calme. On a ador\u00e9 voir les daims \u00e0 proximit\u00e9. Tr\u00e8s belle pataugeoire. Les enfants ont ador\u00e9 les activit\u00e9s &quot;Quand je serai grand...&quot; Le coeur animalier est \u00e9galement un plus de ce Centerparc. Nous y reviendrons s\u00fbrement!,fr,Magnifique s\u00e9jour!, août 2018
497,Center Parcs Le Bois aux Daims,2 septembre 2018,4,Nous avions lou\u00e9 un cottage VIP 12 personnes et un cottage confort 4 personnes Nous avons d\u00fb payer les emplacements afin que nous ne soyions pas trop \u00e9loign\u00e9s Nous avons trouv\u00e9 qu\u2019 Manquait un lave-linge dans les grands cottages surtout quand les enfants sont maladesSinon le confort \u00e9tait au RDVDes tapis bleus anti-derapants (pas assez)ont \u00e9t\u00e9 install\u00e9s pr\u00e8s de la piscine par rapport \u00e0 l\u2019an dernier car sol tr\u00e8s  glissant Bonne temp\u00e9rature dans les bassinsParc sans voiture tr\u00e8s appr\u00e9ciable Nous avons pass\u00e9 de bonnes vacances,fr,Agr\u00e9able s\u00e9jour, août 2018
498,Center Parcs Le Bois aux Daims,3 septembre 2018,2,"Bon nombre de choses n\'ont pas \u00e9t\u00e9 \u00e0 la hauteur de nos attentes pour ce s\u00e9jour, le second dans ce parc mais le quatri\u00e8me \u00e0 Center Parc.- Restaurant le Cocoon, r\u00e9servation pour un anniversaire de mariage, g\u00e2teau non pr\u00eat... Entrec\u00f4te tr\u00e8s poivr\u00e9e, en r\u00e9sum\u00e9 mauvaise soir\u00e9e...- Attaque de puce sur notre fille de 7 ans dans le Cottage... 4 jours \u00e0 la voir pleurer... direction le m\u00e9decin!- Arriv\u00e9e pour 10 jours le lundi, on nous redemande de passer \u00e0 l\u2019accueil le dimanche pour valider la seconde semaine! Le dimanche, 25 minutes de queue, on nous demande de repasser le lundi avec un seul bracelet... Le lundi, de nouveau une longue queue, ha non, il faut passer avec les 5 badges! Retour au Cottage pour les r\u00e9cup\u00e9rer et de nouveau la queue \u00e0 l\u2019accueil!Je passe sur les petits d\u00e9tails qui ont g\u00e2ch\u00e9s ces 10 jours de vacances!",fr,Dommage..., septembre 2018
499,Center Parcs Le Bois aux Daims,1 septembre 2018,2,"Si on ne regarde pas le prix du s\u00e9jour, on peut se dire que c\'est bien.Les cottages sont propres m\u00eame si la pi\u00e8ce de vie est un peu petite.L\'aqua mundo est tr\u00e8s bien mais peu d\'activit\u00e9s pour les enfants de moins d\'1m20.Le fait de voir des daims se balader en libert\u00e9 c\'est top !!!Maintenant quand on regarde le prix, la lecture est diff\u00e9rente :Les enfants s\'ennuient car ils ne peuvent pas faire grand chose et le prix des activit\u00e9s en suppl\u00e9ment sont exorbitants.Les restaurants sont chers et de pi\u00e8tre qualit\u00e9.Le carrefour express pr\u00e9sent dans le parc \u00e0 juste multipli\u00e9 les prix de chaque produit par 3.Trop de monde dans les piscines et dans les aires de jeux.La rivi\u00e8re sauvage est surpeupl\u00e9e ce qui augmente de mani\u00e8re consid\u00e9rable les chocs et les risques de blessure surtout au vu du taux de personnes stupides et inconscientes qui la fr\u00e9quente.En conclusion, le prix est trop \u00e9lev\u00e9 pour les prestations propos\u00e9es et c\'est sur, ce n\'est pas la destination r\u00eav\u00e9e avec des enfants sauf si vous avez des moyens illimit\u00e9s...",fr,\u00c7a ne vaut pas le prix !!!, septembre 2018
500,Center Parcs Le Bois aux Daims,1 septembre 2018,3,Lieux agr\u00e9able et bien con\u00e7u. Prix des locations de v\u00e9los tr\u00e8s abordables. Nous y avons pass\u00e9 4 jours tr\u00e8s bien et la vue sur les daims est vraiment l\u00e0. Un vrai d\u00e9paysement pour un break hors du temps. Certains b\u00e9mols comme la propret\u00e9 des vestiaires et surtout nous sommes rentr\u00e9s couverts de piq\u00fbres de puces de lit...tr\u00e8s moyen pour le prix pay\u00e9. J ai eu un d\u00e9dommagement financier sous forme d avoir pour un prochain s\u00e9jour mais \u00e7a ne retire en rien le d\u00e9sagr\u00e9ment. La propret\u00e9 des chalets reste vraiment \u00e0 revoir. L amabilit\u00e9 du personnel au bowling aussi.,fr,Center parc , mars 2018
501,Center Parcs Le Bois aux Daims,1 septembre 2018,4,bonne prestation g\u00e9n\u00e9rale plein d activit\u00e9s aux choix structure adapt\u00e9 aussi bien aux adultes qu aux enfants aussi bien en salle de jeux quand espace piscine.Lieux calme en raison d absence de circulation automobile dans le parc,fr,\u00e9vasion, août 2018
502,Center Parcs Le Bois aux Daims,2 septembre 2018,2,"nous avions r\u00e9serv\u00e9 un cottage premuim pour un sejour de 3 nuits fin aout 2018.Nous avons \u00e9t\u00e9 de\u00e7u par la qualit\u00e9 du cottage pas propre \u00e0 notre arriv\u00e9e: le sol etait mal nettoy\u00e9,la baignoire bouch\u00e9e,le lave vaisselle sale avec encore du produit de nettoyage \u00e0 l\'interieur et des couverts dans le tiroir pas completement lav\u00e9s.Impossible de joindre la reception(il etait pres de 20h).Nous avons signal\u00e9 nos constations le lendemain mais personne ne s\'est manisfest\u00e9 ni pour venir constat\u00e9 ni pour faire un geste commercial.",fr,de\u00e7u par qualit\u00e9 du cottage, août 2018
503,Center Parcs Le Bois aux Daims,2 septembre 2018,3,"Un Center parcs qui a 2 ans mais pourtant beaucoup de structures d\u00e9grad\u00e9s, cass\u00e9s ( baluba / kid safari / canoe , aqua mundo   toboggan enfant cass\u00e9 , jeux arcades  9 inop\u00e9rants )... sans compter le prix excessif des activit\u00e9s plus de 25 euros les 35 minutes du parcours aventure  ! XD",fr,Un Center parcs r\u00e9cent mais en difficult\u00e9, août 2018
